iso3c,year,iv_distance_weighted_peer_eigen,iv_language_peer_eigen,iv_historical_peer_eigen,iv_contiguous_peer_eigen
BEL,2012,0.1487326166355856,0.15484025079627586,0.036177718308783115,6.870805784665449e-4
BEL,2013,0.14009677061407105,0.1490607604071083,0.14346136905837123,2.553793283623651e-4
BEL,2014,0.1431215542993931,0.15175768022412148,0.09559831749301873,2.485472614167806e-4
BEL,2015,0.1776367050620934,0.1963119567602977,0.044692116163035873,0.004226279737732648
BEL,2016,0.15491221730961088,0.1533103477353349,0.2114265636855695,0.0010600430495684545
BEL,2017,0.11584181624595898,0.11031392607559691,0.1416196971480391,1.1911867868865457e-4
BEL,2018,0.1892628878482107,0.20073292317837998,0.23972617932436374,0.004334292216230603
BEL,2019,0.24764836082978303,0.1731062907228542,0.16718367179599522,0.05024719756646624
BEL,2020,0.20300138049194394,0.14726911412981142,0.0513105942036119,0.06822645368562921
BEL,2021,0.21115166852056882,0.1988796661059754,0.05533370739655809,0.02548693045630852
BEL,2022,0.1537875647043579,0.13579824083746805,0.023706441537902363,0.006641260099792063
BEL,2023,0.13933631513452957,0.14566622609893431,0.025267328884528664,0.0023414854428396074
BEL,2024,0.1230794082215991,0.12832781501319965,0.011214222256795494,0.0015517271159513975
BGD,2004,0.23006037965154646,0.6442231695585523,0.2868124867786087,0.43328787725933976
BGD,2005,0.1976809234709006,0.3782643456754868,0.19098013352283413,0.2931403705666917
BGD,2006,0.2750704208439991,0.6262746815773677,0.2978932247213241,0.5915737116996098
BGD,2007,0.17909888861237425,0.3590583304380189,0.16737427997471035,0.28050759719442275
BGD,2008,0.1511372742998569,0.06361553329552841,0.10048758863215149,0.054654579941457115
BGD,2009,0.13812633789527726,0.45497629156703784,0.22078065687590112,0.43722169460345306
BGD,2010,0.16496219958179245,0.15550446981487367,0.1373031498394946,0.13600349537141396
BGD,2011,0.21326800602983606,0.21896088466762417,0.22082481789277453,0.16557294963929348
BGD,2012,0.1551060847979484,0.11941380386212824,0.11800763571774016,0.09555808830861576
BGD,2013,0.1513762326531471,0.312399544543483,0.25660005616757803,0.21412332376422075
BGD,2014,0.15540722425021902,0.40440781802212383,0.27447908062461546,0.5840991764853679
BGD,2015,0.18444703650841185,0.158369072278831,0.14827504032700886,0.16881474617451453
BGD,2016,0.16804195165707458,0.7367377642453949,0.3364051512397706,0.8140739679999927
BGD,2017,0.12408205720340823,0.4085085932562078,0.24273600817813526,0.4671974246630657
BGD,2018,0.20084343842739125,0.6069296411711065,0.352740903290632,0.6916159533631424
BGD,2019,0.2480901394747534,0.5856541742630192,0.2967663007119589,0.653957333973044
BGD,2020,0.1995367285919735,0.17808318866043588,0.11930746059282586,0.20700855307937646
BGD,2021,0.21818562554932017,0.25984626594629656,0.17718016875661383,0.24591220828557242
BGD,2022,0.15959416308680852,0.13699161275081084,0.11210780681315526,0.11677350307248495
BGD,2023,0.14471457919562336,0.12981681583401955,0.08379973618620759,0.10755991155287692
BGD,2024,0.12813292327651937,0.167227041306908,0.06530168557010979,0.11211264979946856
BGR,2004,0.21953493518312228,0.27479874031406215,0.4380342805158806,0.21950921992868994
BGR,2005,0.19282081297827797,0.43642913706590003,0.6967705702360216,0.3492239279652018
BGR,2006,0.2657564596626758,0.424889605857913,0.6304238002628589,0.3168866893766251
BGR,2007,0.17346241352136096,0.20353623504231377,0.3110526140673958,0.1566030760667229
BGR,2008,0.14841600163321145,0.2887045211224316,0.4424534457208912,0.2216597941147635
BGR,2009,0.13129578778940135,0.06987556882054778,0.11117878951692582,0.05577124851269811
BGR,2010,0.1615752090386002,0.4234074098107137,0.6417021910129684,0.32147301973514975
BGR,2011,0.20815153881020962,0.4361519057029738,0.620709259593943,0.31129784313961284
BGR,2012,0.15217588492535414,0.3538501653062774,0.4752940459291666,0.2384269456816186
BGR,2013,0.1433950571652482,0.07832676329575758,0.10972785668413763,0.0550374857187724
BGR,2014,0.14653000336844052,0.04882982385565609,0.07106333804966383,0.03571109705029972
BGR,2015,0.18112035348396593,0.260896807568766,0.31897102411575756,0.16145633396828135
BGR,2016,0.15893305473583969,0.0303545677251773,0.04323800819142689,0.021909469325855316
BGR,2017,0.11887619526348037,0.01887391825603781,0.02724990556242976,0.013652415755980436
BGR,2018,0.19404855508466606,0.08941229159894923,0.1366200039591913,0.06948536234428618
BGR,2019,0.24789451544879154,0.11254235106000643,0.15544053070239375,0.08807374829543302
BGR,2020,0.20304617423382254,0.13568222772554017,0.1760020368624259,0.10498590815634029
BGR,2021,0.21498356687407416,0.27035106933857284,0.41869562996978754,0.22257161779566087
BGR,2022,0.15704585184870118,0.1497783563456218,0.20989623688231357,0.11289490351250298
BGR,2023,0.14236907242659644,0.09063635394834146,0.16605219439675462,0.08574785751710051
BGR,2024,0.1258160575814686,0.0858703203943966,0.15923161933131283,0.08107329296709098
BOL,2004,0.2221219175929793,0.27176534076075565,0.11967627963658796,0.22369110433360484
BOL,2005,0.20028983224744254,0.39227706139446983,0.14349142224525502,0.290108738222783
BOL,2006,0.27111334825247285,0.4108265148150666,0.16273188238478492,0.324001573004153
BOL,2007,0.17797072166323172,0.28075094624588937,0.13595923027840814,0.2648247432107463
BOL,2008,0.15484401346441412,0.35379103078388746,0.1220788206843876,0.3333962668348701
BOL,2009,0.13404448771275257,0.08404968144430627,0.03235144862342329,0.07571686361079262
BOL,2010,0.17156876331736104,0.40569331497396616,0.111507071574559,0.3901378493309885
BOL,2011,0.2207216246951456,0.4791198065975917,0.13319553362298014,0.42105283540635874
BOL,2012,0.16062515131636135,0.3980308716173844,0.10757800842206522,0.3601184018324864
BOL,2013,0.14784198497515277,0.14305871383166618,0.05585960868998025,0.1274986906766953
BOL,2014,0.15084743790413668,0.11094855512616422,0.04049658990761211,0.09401613485349268
BOL,2015,0.18946929568553558,0.445736092222796,0.21997142572908115,0.4334353921375089
BOL,2016,0.16355029110490754,0.06975040320011777,0.021426107108782462,0.0552616354374469
BOL,2017,0.12155324103388257,0.038645030994107155,0.013254017539934757,0.030888061401163073
BOL,2018,0.19896512099348906,0.16322169361811129,0.08492253154497575,0.1502856944446107
BOL,2019,0.2444404781766998,0.11502655837477663,0.061314802049612795,0.11312695778388199
BOL,2020,0.19642851835005568,0.14751465363160945,0.06756596379366539,0.1585921252730738
BOL,2021,0.2173272659920182,0.31387029555373874,0.08054052554301433,0.29589595051945655
BOL,2022,0.15962268091660853,0.33533455629934517,0.05113132728937185,0.24315191139870088
BOL,2023,0.14382621220560207,0.2985821851876027,0.024794141234151676,0.22843281203274662
BOL,2024,0.127252399361585,0.27774063172646846,0.012156868287346748,0.22201345573129552
BRA,2004,0.22995161287918234,0.2522722795712193,0.00248222203202308,0.34058050484894575
BRA,2005,0.20196521048666966,0.11211266905914521,0.00149680747571226,0.3540293251531993
BRA,2006,0.27787932525855497,0.24451666253888854,0.0088511050156874,0.4413664338358175
BRA,2007,0.18113701318865205,0.11353172823406515,0.00488518424578931,0.29585074956275514
BRA,2008,0.15652151740756548,0.04359805736849667,0.00106712154435031,0.32940443229469285
BRA,2009,0.1375918177389529,0.32394424327324906,7.966127690910586e-4,0.09856232509956173
BRA,2010,0.17019777569030314,0.06254408732464983,0.00258606903143382,0.35090800297945896
BRA,2011,0.2201570098503329,0.09086201995188298,0.00393174532350666,0.4128041704825606
BRA,2012,0.16067642239167917,0.042870078260060875,0.00327032318593379,0.39031670933129664
BRA,2013,0.15168050972733427,0.08084370068636439,7.654491606816296e-4,0.16513962762405596
BRA,2014,0.15416546668917774,0.13497279500551781,6.282060741341199e-4,0.12558542301153064
BRA,2015,0.194312298310187,0.06985153776190696,0.00716008864686488,0.5343056541495861
BRA,2016,0.16566889640498567,0.27344582468236045,0.0011321526492190201,0.06227601554728804
BRA,2017,0.12394024158874693,0.23120160152288619,1.2266998065075263e-4,0.04446277025290278
BRA,2018,0.20275131368835933,0.25464403080579856,0.00356306088263673,0.19242977184394175
BRA,2019,0.24668384555617032,0.29042357883205805,0.03396370949877146,0.13032909874355258
BRA,2020,0.19825127787875538,0.09316591836621305,0.04254487890615806,0.1860891755731257
BRA,2021,0.2186103419366025,0.11151296545482228,0.0296160581931804,0.32418146504514367
BRA,2022,0.16289983867958757,0.0557056555218862,0.02660477565577707,0.37395694441486727
BRA,2023,0.14798284227419395,0.041714663975734104,0.00722606032567323,0.3524839434224162
BRA,2024,0.13076439375519766,0.017538217613791058,0.00382307164206336,0.3530119370818746
BWA,2004,0.22946649712630857,0.2675149969011398,0.28115324568337496,0.24262217726240987
BWA,2005,0.19606175477805826,0.18284995694689984,0.1761679937685041,0.22430759412711365
BWA,2006,0.2736156183042411,0.2723961055795786,0.2947793875173939,0.30528188037506465
BWA,2007,0.175919828504601,0.1690334490309544,0.1565192192349253,0.17223456204406365
BWA,2008,0.14974177735057578,0.11784040593834222,0.08674895097867065,0.14129449030650773
BWA,2009,0.13981662905262354,0.18992501355695332,0.23497279064301377,0.12794920054981673
BWA,2010,0.16579177908688755,0.12224018922598373,0.13489673175708708,0.15312127956729707
BWA,2011,0.21598307160378144,0.21147532514594192,0.21222375867375043,0.29231052727732304
BWA,2012,0.15633179313287118,0.11672612954656088,0.11323723694460454,0.1859223017913815
BWA,2013,0.1546041937852625,0.2546179551139842,0.25510720319815516,0.2503905401623575
BWA,2014,0.15774939250129663,0.24728245467650015,0.28041637186313906,0.22008203913959348
BWA,2015,0.18503563360173209,0.15015113950266443,0.13398793553769286,0.27151658054918526
BWA,2016,0.17239739771810889,0.301564632089568,0.3521518782964781,0.25749459143947023
BWA,2017,0.129108628541712,0.22323259722412675,0.26192870081793534,0.17260528051199367
BWA,2018,0.20730258728138123,0.33003654585890446,0.36512257333657866,0.423405087666439
BWA,2019,0.25044949911608577,0.2725081573672056,0.3105604412631157,0.2314762644749129
BWA,2020,0.19595174085586506,0.10783917387739111,0.11400188488567392,0.10583061297275584
BWA,2021,0.21591905720212026,0.17660625967588145,0.1695668822902187,0.200215762772312
BWA,2022,0.1585534876516145,0.11536419429861378,0.1024767904855651,0.15296139948320794
BWA,2023,0.1441934164986109,0.10383903810009178,0.07833263316785526,0.11549757691592101
BWA,2024,0.1276266160199493,0.07691225271428223,0.06226602984583528,0.09678678150445277
CAN,2004,0.22685800193936256,0.2848920349542451,1.1766043442036823e-4,1.231688056816748e-5
CAN,2005,0.20072319765665012,0.20765103411419952,9.641591778051213e-5,1.4104429879182966e-5
CAN,2006,0.27551006626066044,0.30113042306833326,2.2783821726361336e-4,4.659523854114169e-5
CAN,2007,0.17919135665642252,0.20568932496627051,2.715781252485071e-4,6.66388675748594e-5
CAN,2008,0.15510287082510466,0.15459677693762724,5.112855687916635e-5,1.3397956541101283e-5
CAN,2009,0.1350329121496003,0.18108783667130512,4.514124783626535e-5,7.224605601349582e-6
CAN,2010,0.1695505920578459,0.15516875500500285,2.833619814242515e-4,8.629461913752662e-5
CAN,2011,0.21850521988273836,0.23675469184491887,6.95287436713838e-4,1.2415011721794383e-4
CAN,2012,0.16024018413185365,0.1493495254879515,3.7020972191549345e-4,8.041490398691849e-5
CAN,2013,0.14832734162849812,0.2381894663835857,4.5077120178478315e-4,3.946939262427659e-5
CAN,2014,0.1509796686292903,0.23373426256665308,2.914210003725544e-4,9.899331926269592e-5
CAN,2015,0.1903271736098869,0.19641711759233194,0.00470590200346037,0.00165943870119577
CAN,2016,0.16243385165134153,0.26562127561103693,0.001100094706578945,4.182966593180203e-4
CAN,2017,0.12134205357665698,0.19637144805012854,1.5910894233703177e-4,4.3475894906171085e-5
CAN,2018,0.1985249280031929,0.3048412730063203,0.004604340486612676,0.00173342187544664
CAN,2019,0.24664730055485856,0.24790270665138195,0.04331722357139241,0.01719819414967956
CAN,2020,0.20015508213677816,0.12961779420458489,0.07278265317162702,0.01752407896781093
CAN,2021,0.21920914737431885,0.2092704237085746,0.027931818702916153,0.0083927716720575
CAN,2022,0.1636661975116814,0.14459758738578776,0.007575139493154535,0.00181807778572064
CAN,2023,0.14851393755539172,0.1381360705744642,0.0024206953410519753,7.028827537302727e-4
CAN,2024,0.13152191977055952,0.11043725362822078,0.003072942489707165,8.01281699932047e-4
CHE,2004,0.2159069999894062,0.22502612018679177,NA,2.7577912138272275e-4
CHE,2005,0.18924964366974184,0.16399376468950724,NA,3.3053656057010263e-4
CHE,2006,0.26129421344875775,0.24559881962672742,NA,0.0011476020214563059
CHE,2007,0.17087392224931028,0.18715728908303908,NA,8.923629235272805e-4
CHE,2008,0.14622299884192116,0.15129800536564214,NA,1.6011794993045546e-4
CHE,2009,0.12915519319909166,0.10985557564915756,NA,2.0817249147316112e-4
CHE,2010,0.15918031698624235,0.16006852134307037,NA,0.0013997605438771496
CHE,2011,0.20518431941256313,0.2023278293301613,NA,0.0022392786632539365
CHE,2012,0.15011906643048023,0.1552429267412438,NA,0.001719899811842258
CHE,2013,0.14124162564612436,0.14915771977925948,NA,5.752390873536335e-4
CHE,2014,0.14427796595804854,0.15180349557866762,NA,3.7323475766700456e-4
CHE,2015,0.1793546636102776,0.19672860098053802,NA,0.005166122666193505
CHE,2016,0.15614956340250777,0.153324040055773,NA,0.0010565561654677599
CHE,2017,0.11677946881697239,0.11032421628790808,NA,1.415516876612052e-4
CHE,2018,0.1909396215706705,0.20093072176553112,NA,0.0049817686069853
CHE,2019,0.2507992603917071,0.17489280517267353,NA,0.07721305046159528
CHE,2020,0.20581838667971447,0.1506390031296046,NA,0.08988858227358237
CHE,2021,0.21344515650159887,0.20216348368952888,NA,0.037241443143182555
CHE,2022,0.15528273917568292,0.13922465370989792,NA,0.01947716896940281
CHE,2023,0.14067839595016549,0.1469114457730093,NA,0.0067405856301166606
CHE,2024,0.12424494364798627,0.12891161089611172,NA,0.00353161095045176
CHL,2004,0.22895435463531058,0.31473249690528904,0.17280396957877775,0.38227448237804507
CHL,2005,0.2008120359043028,0.40378900416016505,0.19322123392034518,0.2956778781331845
CHL,2006,0.2765349710112419,0.44864353946131924,0.20836364287944045,0.44528651068961955
CHL,2007,0.17961639791612855,0.29570077994420624,0.2282454170743732,0.3033799237369057
CHL,2008,0.1545627559299495,0.3626160369953571,0.3757214780388685,0.4009535226394793
CHL,2009,0.13644057432087586,0.09661741731299665,0.07842481296647746,0.13511429467788036
CHL,2010,0.16673515066066413,0.3889094201859838,0.40318661792394245,0.3681699696157735
CHL,2011,0.21641215535357158,0.4662558582943257,0.38157360452805533,0.39231480067585744
CHL,2012,0.15928925914329506,0.40245546221667977,0.39869293365711617,0.4156994488731821
CHL,2013,0.1506227516515479,0.15971668288899576,0.1533648832636776,0.20689906065608912
CHL,2014,0.15309798597909552,0.12283654198422887,0.11697913471324314,0.15425379090627214
CHL,2015,0.19188177300541528,0.4727696898778522,0.454396640551524,0.5421257269636691
CHL,2016,0.16476137273846564,0.07309230378027337,0.08445185863621296,0.07758053212476303
CHL,2017,0.12314449598496618,0.04457115849386128,0.044033379009220996,0.06126019383553208
CHL,2018,0.2013126344168935,0.17600621570553637,0.1747312456195828,0.19966609820940612
CHL,2019,0.2457971883335684,0.12327470492506445,0.17647246633216057,0.16394348528972028
CHL,2020,0.19815521464467697,0.16219796610153117,0.264405313434957,0.2654172009815033
CHL,2021,0.21932965692033685,0.3337762858483326,0.4952612588033942,0.4720567329415805
CHL,2022,0.16533471245393916,0.37964934720067084,0.4198851954926207,0.5101078912146731
CHL,2023,0.15061992906501545,0.3491831444388849,0.44531288450477025,0.5414711046668215
CHL,2024,0.13363688413136138,0.32600416207164856,0.4435706016975701,0.5280367470025512
CHN,2004,0.22176171724188187,0.11750604915767604,0.004723188870864769,0.4231335244003672
CHN,2005,0.19297553881018503,0.11635092750141424,3.185300774054649e-4,0.25119227072247424
CHN,2006,0.26911924154705963,0.12365653769123267,7.592293692070509e-4,0.503388061610236
CHN,2007,0.17409622636312097,0.1045424718900542,4.7212735175818023e-4,0.26792005147164283
CHN,2008,0.14597173636754512,0.13761637849846484,0.0011673195743925609,0.11410111942741752
CHN,2009,0.137610340729745,0.0338640286531512,4.037436175169528e-4,0.38863044153619075
CHN,2010,0.1593990527789019,0.21935983981773094,0.005759314534048494,0.18207737513387479
CHN,2011,0.20759644737513056,0.17534058792672802,0.009125775208090561,0.1922468953982035
CHN,2012,0.15027157926889578,0.14646815848137346,0.0014647138000120216,0.14135353267832224
CHN,2013,0.1478542647706018,0.04474868327568674,3.132682290571599e-4,0.2055535598276538
CHN,2014,0.15316414441023646,0.029037981343621004,0.00311059017862789,0.3027527780841276
CHN,2015,0.1807718958548446,0.10908270958959987,0.018602447499492306,0.17614027142832234
CHN,2016,0.1670487351807072,0.010152032174931738,0.014528107683231515,0.419320336314776
CHN,2017,0.12519541939686166,0.008003236929018727,0.0014248405244324373,0.2923767017379601
CHN,2018,0.20058515006692104,0.055574994485380724,0.014496589976145707,0.4030110118149807
CHN,2019,0.2489296810276323,0.05701586999723809,0.2311207130838343,0.4240129823186707
CHN,2020,0.19778449072112073,0.078154635780055,0.20330384111823316,0.21323165080198095
CHN,2021,0.21655437696176555,0.17976407218362261,0.07153830487972027,0.23381476284727762
CHN,2022,0.1597606668268347,0.1365341428353866,0.016024822383296743,0.12450393109175115
CHN,2023,0.14506513405430083,0.0686507191200087,0.0062219942350801,0.11708500500241274
CHN,2024,0.12838468181581913,0.08262273974151546,0.002469844435125105,0.11368966568684233
CMR,2004,0.2272326048604967,0.27292857423776923,0.5566014317093624,0.6319342034450447
CMR,2005,0.19797092294220958,0.20086865749445507,0.38169935267665456,0.36629320772793744
CMR,2006,0.2737732265632778,0.2894014754697542,0.6312293574136153,0.7205788317478202
CMR,2007,0.17790597981944903,0.1994334912074673,0.45728434362564346,0.3083439140093752
CMR,2008,0.15221787476532633,0.15265260897696228,0.34316477405348,0.1263345064243061
CMR,2009,0.13853841686518778,0.1723440856360747,0.31182780939537197,0.8672768801352886
CMR,2010,0.16579653723359886,0.15219455761192263,0.3906224291733094,0.2022785535936125
CMR,2011,0.21546449971716125,0.23027790829950526,0.43680818686471506,0.31057465451283733
CMR,2012,0.15608831496496198,0.14677250565062977,0.3552165694924202,0.09554759580753064
CMR,2013,0.15145129576106556,0.22868660060059035,0.3309103162618252,0.396791416435934
CMR,2014,0.1532966910276013,0.22119520850043495,0.35835104003150475,0.5080072755995575
CMR,2015,0.18692881466880207,0.19323344136909817,0.4216559488565991,0.1906689155858113
CMR,2016,0.16739984331478042,0.2524372063487725,0.2854861280273185,0.8144423261945624
CMR,2017,0.12591658071965825,0.18682508458994376,0.24174582064133462,1
CMR,2018,0.20183369238794688,0.28972396016309526,0.3146067445519466,0.8755875601122909
CMR,2019,0.24962955085398822,0.23785670818581586,0.2468007710085168,0.7604876942808196
CMR,2020,0.19916110749592295,0.12725718109750145,0.2326331921496398,0.1433036940603269
CMR,2021,0.21771987375145274,0.2052347874972055,0.4307533194661229,0.2623747390492758
CMR,2022,0.16058170707429306,0.14306844292666215,0.2997288488616632,0.12875361652885406
CMR,2023,0.14551059451348097,0.13651052678549153,0.3223684727310738,0.11732665073173974
CMR,2024,0.1282785908968034,0.10916165146991696,0.3006345956805969,0.04590386493387057
COL,2004,0.22662118910424411,0.29736807240442903,0.23296914782915157,0.2903224285327505
COL,2005,0.20044650931961344,0.3798119662384345,0.4926957425509824,0.5167627258177508
COL,2006,0.27552272188962224,0.4274685709555234,0.510664879960467,0.5455733654727808
COL,2007,0.18005181088891753,0.2895338545076321,0.2648955605213652,0.336176388456247
COL,2008,0.15835501023704965,0.3654832196985423,0.386523860614614,0.503022634207464
COL,2009,0.1357757920443692,0.097689906720673,0.088474066237737,0.11059918366202237
COL,2010,0.17022240958917983,0.38716175329416647,0.4252757776619024,0.5619582933174512
COL,2011,0.2187118900933989,0.4535845465716181,0.5545799518815326,0.6607387144915251
COL,2012,0.16011250524366788,0.3824412178960914,0.4592300951332912,0.5902742183980555
COL,2013,0.1493183642428331,0.15495175237507175,0.10712225107936744,0.16371078856116528
COL,2014,0.1514023094824899,0.11805132497461127,0.10030014544825691,0.13698992828487802
COL,2015,0.19114917840203913,0.4465023935447573,0.5023418241341489,0.6159869229465554
COL,2016,0.16257359656267933,0.07028739740323744,0.041782609488856315,0.07500188182421928
COL,2017,0.12142013395936439,0.0433320678553383,0.02394069920497058,0.04008032497083798
COL,2018,0.19839661993399704,0.16516471849373085,0.11165938067468455,0.16931658564404353
COL,2019,0.24448507719785947,0.11809238466013901,0.0813325306141055,0.13613162124395348
COL,2020,0.19841885676100862,0.15786170875878652,0.10513898832921473,0.2060255313935872
COL,2021,0.22008538253445886,0.3251391369014123,0.2646377450601769,0.46078626208787854
COL,2022,0.16344210479709975,0.3455525067689325,0.37723943228255724,0.5217133408825017
COL,2023,0.1495751449195609,0.32169507741620473,0.3072643866847853,0.48730980994587025
COL,2024,0.1313363017607785,0.29197901348481703,0.2968523395686044,0.48361158107189633
CRI,2004,0.22866905045297745,0.31260785317814743,0.15928903113551046,0.2420413821545812
CRI,2005,0.20449423725622198,0.4050519318600694,0.23028390142663646,0.6617329934553283
CRI,2006,0.2785151184185623,0.44739816152496337,0.26527570824075564,0.6895181708684616
CRI,2007,0.1812758892277877,0.30038757766488133,0.17103997791706266,0.15719587603875046
CRI,2008,0.1589859143530187,0.3741612859671799,0.16739887461751474,0.2731788747427324
CRI,2009,0.1357355882652357,0.09914371089434977,0.08660108558557522,0.079313664254077
CRI,2010,0.1727769194256639,0.40489039332224436,0.12644743448084217,0.5299192755554806
CRI,2011,0.22255832207675735,0.47883806255823624,0.23955813374103463,0.7527289631730922
CRI,2012,0.16317933503658028,0.40288573613535095,0.11693439180647658,0.6639699859139363
CRI,2013,0.15008936421104646,0.15988156174497653,0.24977839887917597,0.1097922390110054
CRI,2014,0.15199702240418753,0.12193712249603818,0.18748438020866304,0.10319259575121886
CRI,2015,0.1912508202777133,0.4533940246931622,0.135092559256549,0.5890386697677784
CRI,2016,0.16288000413440043,0.07161179975324011,0.19546998486446251,0.05560511087501556
CRI,2017,0.12141581346255885,0.043728879979907334,0.09309280796006841,0.03019998160011528
CRI,2018,0.19853664769614893,0.1666373134197487,0.20026725214167784,0.1644065444047626
CRI,2019,0.24443572549598747,0.11819243427551311,0.13600517501567427,0.07779608869569808
CRI,2020,0.19823014198724223,0.1571971185091987,0.12887542359655885,0.07929162223201643
CRI,2021,0.21777946941727958,0.3145007121106194,0.16122543035331882,0.2502056290745794
CRI,2022,0.16406284646036923,0.35216106258909996,0.17638492523183677,0.3934105248643296
CRI,2023,0.14798197182536377,0.31555510187798097,0.125943637524683,0.3607005357632932
CRI,2024,0.13140499974445827,0.29527876076183934,0.09899940187290224,0.35191673280766905
CYP,2004,0.22310603200978307,0.14717469045112774,0.2843308680464924,NA
CYP,2005,0.19453591527349673,0.23349338689556945,0.2038767470755392,NA
CYP,2006,0.2686806709137858,0.21332903611066495,0.3093868660305813,NA
CYP,2007,0.1760422516140469,0.10517497416185617,0.17091995953926517,NA
CYP,2008,0.1495667061335857,0.1483419402908518,0.10673899043895815,NA
CYP,2009,0.13395830498092307,0.037319002451113914,0.22352995485294705,NA
CYP,2010,0.16123021533292362,0.2153256918705365,0.14919342786085374,NA
CYP,2011,0.2085671619276386,0.20921905302158345,0.22302239679589658,NA
CYP,2012,0.15173220889504868,0.15949664535259905,0.1209951266024732,NA
CYP,2013,0.1461132606618766,0.036879654138267,0.2422350878103672,NA
CYP,2014,0.149676235729001,0.02414856237882927,0.2634697701260932,NA
CYP,2015,0.18172657400652972,0.11075938583714576,0.14538027936742265,NA
CYP,2016,0.1629811404602992,0.016199793719510646,0.3276740420170685,NA
CYP,2017,0.121879961049316,0.009343842963030737,0.2426915622573471,NA
CYP,2018,0.1986486013159044,0.053423116188158586,0.3481236320905966,NA
CYP,2019,0.2514319621921036,0.2365400253073479,0.29599230509398466,NA
CYP,2020,0.20389727103462846,0.21725913684213938,0.12013827124684559,NA
CYP,2021,0.21850523819206513,0.1990030202506304,0.18216386980173302,NA
CYP,2022,0.15947521949687052,0.08516698401834535,0.11120068755034625,NA
CYP,2023,0.14577421215787514,0.061160008612029346,0.0861216521262549,NA
CYP,2024,0.12875409213445219,0.055394490625403456,0.06854685994165352,NA
CZE,2004,0.2142119915568877,NA,6.346139488260743e-4,7.546658534351827e-4
CZE,2005,0.18775876587687804,NA,3.877222306037592e-4,3.2537804771790393e-4
CZE,2006,0.25925821043355674,NA,0.0011259271434205383,7.978686673871407e-4
CZE,2007,0.1692824997183843,NA,0.0011583650640461726,6.458173312512775e-4
CZE,2008,0.14475400774855118,NA,2.6272527534171547e-4,3.247856816918731e-4
CZE,2009,0.12828376578261688,NA,2.7307431802575866e-4,2.168050800706459e-4
CZE,2010,0.15764669392609748,NA,0.0015071694393161675,0.0015576557822639555
CZE,2011,0.2032559500730736,NA,0.003575675936032902,0.0034452086637252926
CZE,2012,0.14859666637793062,NA,0.0016919419587943627,0.0016269750134157161
CZE,2013,0.1401121532924043,NA,0.0015638704312075583,6.21967660728527e-4
CZE,2014,0.14321278492028208,NA,0.0012238512640467554,7.650998573938346e-4
CZE,2015,0.17736020967762303,NA,0.010576447431322708,0.007947132578854786
CZE,2016,0.15519483562231046,NA,0.002955100820153079,0.003086270871803692
CZE,2017,0.11604615411603472,NA,4.813743190662631e-4,4.8383946703368973e-4
CZE,2018,0.1895832179531233,NA,0.017046390754501137,0.018447445909361745
CZE,2019,0.2484204236613082,NA,0.3900216571309148,0.5382455841145806
CZE,2020,0.20508420253782297,NA,0.3975303248761308,0.5311185202121049
CZE,2021,0.21165563568552712,NA,0.10677378494106979,0.14541005717464903
CZE,2022,0.15384107544815337,NA,0.028780735560912003,0.03762575970816921
CZE,2023,0.13928277790904292,NA,0.011621929998579705,0.015617986410252405
CZE,2024,0.12302810768089958,NA,0.005301294528360607,0.0056122839698007475
DEU,2004,0.21388111703167217,4.073225048517088e-5,0.10764096104124737,2.7698035341426196e-4
DEU,2005,0.18742548177909363,4.421229083556885e-5,0.09321235785615462,1.3707622973410438e-4
DEU,2006,0.25880531450412736,6.190139352156164e-5,0.1415304468612196,2.738811600903336e-4
DEU,2007,0.1690167340375167,5.062787876632282e-4,0.06849708436927768,4.87763173289602e-4
DEU,2008,0.14461062978844355,2.1058828363514233e-4,0.06656176587315626,2.2850424109231393e-4
DEU,2009,0.12805966482397338,5.275780252154527e-5,0.05662412630810709,9.98182217171964e-5
DEU,2010,0.1575167649126507,6.284102465791263e-4,0.0699415731402766,9.253287250170508e-4
DEU,2011,0.20313615817224104,9.071828916313667e-4,0.14036158144092975,0.0016470271202294225
DEU,2012,0.1485160222602814,6.057736361315986e-4,0.07225944684725372,8.910800956421695e-4
DEU,2013,0.13994356058545507,1.7240646557232264e-4,0.17641414776396375,3.2095129057464804e-4
DEU,2014,0.14299326004690002,1.9276417914039224e-4,0.12730779918780488,4.1494850106589965e-4
DEU,2015,0.17737679664394054,0.0029807970328724577,0.1361656939221367,0.005413700818809939
DEU,2016,0.15483538692692106,7.263766692237073e-4,0.2346489189798029,0.001793177709165741
DEU,2017,0.11577391307942152,8.339896171110357e-5,0.15726757881882952,2.2229886672498413e-4
DEU,2018,0.1891815038725216,0.0031708858151326272,0.29410547598915765,0.008383763231911048
DEU,2019,0.24855415744277126,0.05229031218370127,0.5057261084603654,0.2137561732568577
DEU,2020,0.20405474736426,0.05173240976480866,0.40306471572887836,0.20765581228898472
DEU,2021,0.21123822586479823,0.018112014907528878,0.20565895778784676,0.06207254690163599
DEU,2022,0.15366856874462362,0.005076029244155828,0.12463680794348196,0.01601118427361217
DEU,2023,0.1391699049657071,0.0016783440200410942,0.08409871919734069,0.006416204837816391
DEU,2024,0.12292472510064315,9.79603561985361e-4,0.0603383413507706,0.002570312237813496
DNK,2004,0.21521750935401607,NA,1.6687962214398272e-5,3.597621895806956e-5
